numero_processo,tribunal,segmento,classe_codigo,classe_nome,assunto_codigo,assunto_nome,data_ajuizamento,valor_causa,grau,orgao_julgador,municipio_ibge,n_movimentos,label
00006042320225130027,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-06-29,0,G1,1ª Vara do Trabalho de Santa Rita,2513703,66,0
00004565120225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-06-29,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,46,0
00005132420225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13799,Adicional de Hora Extra,2022-06-29,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,101,0
00004935420225130022,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,14016,Acidente de Trabalho,2022-06-30,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,95,0
00004959420225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-01,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,148,0
00004860420225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-03,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,103,0
00004695020225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-04,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,211,0
00004827020225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-05,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,216,0
00005013120225130022,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-06,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,39,0
00005322120225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-06,0,G1,1ª Vara do Trabalho de Santa Rita,2513703,158,0
00005217020225130006,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13745,Anotação/Baixa/Retificação,2022-07-06,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,35,0
00004476220225130023,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-07,0,G1,4ª Vara do Trabalho de Campina Grande,2504009,46,0
00004896220225130007,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-07,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,50,0
00005384620225130026,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13922,Diferenças por Desvio de Função,2022-07-08,0,G1,9ª Vara do Trabalho de João Pessoa,2507507,132,1
00004698720225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-08,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,165,1
00004948420225130007,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13994,Aviso Prévio,2022-07-08,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,45,0
00004874120225130024,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-08,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,133,0
00005409520225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-09,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,101,1
00005452320225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-12,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,60,0
00005043120225130007,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-12,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,52,0
00005479020225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-12,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,53,0
00005487520225130031,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-12,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,85,0
00005495020225130002,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-12,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,62,0
00005513020225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-13,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,201,1
00005512720225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13833,Adicional,2022-07-13,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,145,0
00004719020225130023,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-07-13,0,G1,4ª Vara do Trabalho de Campina Grande,2504009,82,0
00005567020225130025,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-14,0,G1,8ª Vara do Trabalho de João Pessoa,2507507,124,0
00005285620225130008,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-14,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,111,1
00005556420225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-14,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,59,0
00005032520225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-14,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,107,0
00006205620225130033,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-15,0,G1,8ª Vara do Trabalho de João Pessoa,2507507,166,1
00005693220225130005,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-15,0,G1,5ª Vara do Trabalho de João Pessoa,2507507,56,0
00005563620225130004,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-07-15,0,G1,4ª Vara do Trabalho de João Pessoa,2507507,47,0
00005212220225130022,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-07-15,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,38,0
00005521820225130030,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-07-15,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,37,0
00005548520225130030,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13390,Dano Moral / Material ,2022-07-17,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,123,0
00005133920225130024,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-18,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,52,0
00005241620225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-07-18,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,157,0
00005441020225130008,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13732,Acúmulo de Função,2022-07-18,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,100,0
00005676520225130004,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-07-19,0,G1,4ª Vara do Trabalho de João Pessoa,2507507,50,0
00005350620225130022,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13877,Adicional de Periculosidade,2022-07-19,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,75,0
00005363020225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-07-20,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,143,0
00005371520225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-20,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,82,0
00005036220225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-21,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,117,1
00005053220225130034,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-21,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,49,0
00005407320225130007,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-07-22,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,111,1
00004687420225130011,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13877,Adicional de Periculosidade,2022-07-25,0,G1,Vara do Trabalho de Patos,2510808,112,1
00005756120225130030,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-07-25,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,57,0
00005887520225130025,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-07-26,0,G1,9ª Vara do Trabalho de João Pessoa,2507507,32,0
00005468020225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13994,Aviso Prévio,2022-07-26,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,54,0
00005562120225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-07-26,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,20,0
00005834120225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13875,Adicional de Insalubridade,2022-07-27,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,179,0
00005578820225130014,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13732,Acúmulo de Função,2022-07-30,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,130,0
00005640420225130007,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-01,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,121,1
00005203420225130023,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-01,0,G1,4ª Vara do Trabalho de Campina Grande,2504009,57,1
00004912020225130011,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-01,0,G1,Vara do Trabalho de Patos,2510808,106,0
00005692620225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13994,Aviso Prévio,2022-08-01,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,48,0
00006017120225130026,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13745,Anotação/Baixa/Retificação,2022-08-02,0,G1,9ª Vara do Trabalho de João Pessoa,2507507,65,0
00006075320225130002,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-03,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,53,0
00006300920225130031,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-04,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,338,0
00006327620225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-08-06,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,62,0
00006013420225130006,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-08,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,29,0
00005865620225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13799,Adicional de Hora Extra,2022-08-08,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,81,0
00005708720225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-09,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,51,0
00006154620225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-08-09,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,122,0
00005827120225130024,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-10,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,95,1
00005480220225130023,TRT13,trabalho,1126,Ação Trabalhista - Rito Sumário (Alçada),14001,Saldo de Salário,2022-08-11,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,103,1
00006309620225130002,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13745,Anotação/Baixa/Retificação,2022-08-12,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,77,0
00006293020225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-12,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,520,1
00005978520225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-12,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,103,0
00006194920225130008,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-12,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,53,0
00004946920225130012,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-12,0,G1,Vara do Trabalho de Sousa,2516201,217,1
00006343620225130002,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,14023,Desconfiguração de Justa Causa,2022-08-12,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,59,0
00006004020225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-15,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,50,0
00005576120225130023,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-15,0,G1,5ª Vara do Trabalho de Campina Grande,2504009,95,0
00005907820225130014,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-15,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,151,0
00006802920225130033,TRT13,trabalho,157,Cumprimento Provisório de Sentença,13787,Adicional de Horas Extras,2022-08-15,0,G1,2ª Vara do Trabalho de Santa Rita,2513703,192,0
00006423820225130026,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13722,Reconhecimento de Relação de Emprego,2022-08-16,0,G1,9ª Vara do Trabalho de João Pessoa,2507507,36,0
00005985520225130014,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-08-16,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,61,0
00005711220225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-16,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,105,0
00005737920225130034,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13994,Aviso Prévio,2022-08-16,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,105,0
00006060220225130024,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-16,0,G1,5ª Vara do Trabalho de Campina Grande,2504009,141,0
00006420720225130004,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-17,0,G1,4ª Vara do Trabalho de João Pessoa,2507507,108,1
00006341820225130008,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-17,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,135,0
00005780420225130034,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-17,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,166,0
00006405920225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-08-18,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,332,0
00006377620225130006,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2022-08-18,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,83,0
00006431420225130029,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-19,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,82,0
00006527020225130030,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-22,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,66,0
00005827420225130023,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-22,0,G1,4ª Vara do Trabalho de Campina Grande,2504009,145,1
00006480820225130006,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-22,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,52,0
00006255320225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-22,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,65,0
00006639320225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-22,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,81,0
00006247420225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-08-23,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,35,0
00005888120225130023,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-23,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,112,0
00006532420225130008,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-08-23,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,52,0
00006281420225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13833,Adicional,2022-08-23,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,49,0
00006540920225130008,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-23,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,51,0
00006579220225130030,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,14001,Saldo de Salário,2022-08-23,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,52,1
00006604720225130030,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-24,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,27,0
00006593120225130008,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-24,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,50,0
00006481720225130003,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-24,0,G1,3ª Vara do Trabalho de João Pessoa,2507507,77,0
00006602220225130006,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-08-25,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,103,0
00006628320225130008,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2022-08-26,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,89,0
00006289020225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-26,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,52,0
00007045720225130033,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-08-26,0,G1,2ª Vara do Trabalho de Santa Rita,2513703,155,1
00006376720225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13745,Anotação/Baixa/Retificação,2022-08-26,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,188,0
00006794720225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13858,Salário/Diferença Salarial,2022-08-27,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,31,0
00006820220225130032,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13847,Gratificação,2022-08-29,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,78,0
00006823220225130022,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-08-30,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,239,1
00007062620225130001,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13799,Adicional de Hora Extra,2022-08-31,0,G1,1ª Vara do Trabalho de João Pessoa,2507507,155,0
00006515720225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13998,Multa de 40% do FGTS,2022-09-01,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,224,0
00006559420225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-01,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,117,0
00007054520225130032,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-09-03,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,38,0
00006530620225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-05,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,93,0
00006309720225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-09-06,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,88,0
00006740320225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-08,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,114,0
00006727920225130024,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-08,0,G1,5ª Vara do Trabalho de Campina Grande,2504009,149,0
00006387420225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-08,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,130,0
00007167420225130032,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13970,Verbas Rescisórias,2022-09-08,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,209,0
00006791920225130009,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-12,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,77,1
00007200720225130002,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-12,0,G1,2ª Vara do Trabalho de João Pessoa,2507507,122,0
00006603520225130034,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-15,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,51,0
00007392320225130031,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-15,0,G1,12ª Vara do Trabalho de João Pessoa,2507507,162,1
00007446320225130025,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-16,0,G1,8ª Vara do Trabalho de João Pessoa,2507507,313,0
00006672720225130034,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-09-19,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,175,0
00006966120225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-19,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,202,0
00007234720225130006,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-19,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,34,0
00007627820225130027,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13968,Rescisão Indireta,2022-09-19,0,G1,1ª Vara do Trabalho de Santa Rita,2513703,323,1
00006974620225130007,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-09-20,0,G1,1ª Vara do Trabalho de Campina Grande,2504009,251,0
00006894820225130014,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-21,0,G1,6ª Vara do Trabalho de Campina Grande,2504009,48,0
00007034720225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-21,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,92,0
00000454020195130005,TRT13,trabalho,1004,Agravo de Petição,13787,Adicional de Horas Extras,2022-09-22,0,G2,Gabinete da Desembargadora Rita Leite Brito Rolim,2507507,127,1
00007523720225130026,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13976,Acordo - Comissão de Conciliação Prévia,2022-09-22,0,G1,6ª Vara do Trabalho de João Pessoa,2507507,44,0
00007714020225130027,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13858,Salário/Diferença Salarial,2022-09-22,0,G1,1ª Vara do Trabalho de Santa Rita,2513703,197,1
00007722520225130027,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13858,Salário/Diferença Salarial,2022-09-23,0,G1,1ª Vara do Trabalho de Santa Rita,2513703,186,1
00007668420225130005,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-26,0,G1,5ª Vara do Trabalho de João Pessoa,2507507,62,0
00007041720225130014,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-26,0,G1,3ª Vara do Trabalho de Campina Grande,2504009,64,0
00007611120225130022,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-27,0,G1,7ª Vara do Trabalho de João Pessoa,2507507,37,0
00007522820225130029,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-28,0,G1,10ª Vara do Trabalho de João Pessoa,2507507,100,0
00007756220225130032,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-09-28,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,316,0
00007216820225130009,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-28,0,G1,2ª Vara do Trabalho de Campina Grande,2504009,220,0
00008015120215130014,TRT13,trabalho,1003,Agravo de Instrumento em Recurso Ordinário,13184,Honorários na Justiça do Trabalho ,2022-09-29,0,G2,Gabinete do Desembargador Paulo Maia Filho,2507507,45,1
00007704620225130030,TRT13,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-09-30,0,G1,11ª Vara do Trabalho de João Pessoa,2507507,116,0
00007089120225130034,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-10-03,0,G1,7ª Vara do Trabalho de Campina Grande,2504009,109,0
00007894620225130032,TRT13,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13994,Aviso Prévio,2022-10-04,0,G1,13ª Vara do Trabalho de João Pessoa,2507507,282,0
